mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian
14SNC,2022-10-01,2022-10-01T17:11:31.024000+00:00,S2A_MSIL2A_20221001T171131_N0400_R112_T14SNC_20221002T123947,0.00077,False,0.0,USA,"POLYGON Z ((-99.0002174469 34.3416634592 0, -97.8065477965 34.3358470405 0, -97.8202345469 33.3457570767 0, -99.0002149525 33.3513613811 0, -99.0002174469 34.3416634592 0))",False,False,False,False
14SNC,2024-04-13,2024-04-13T17:08:51.024000+00:00,S2A_MSIL2A_20240413T170851_N0510_R112_T14SNC_20240414T012030,0.002293,False,76.314,USA,"POLYGON Z ((-99.0002174469 34.3416634592 0, -97.8065477965 34.3358470405 0, -97.8202345469 33.3457570767 0, -99.0002149525 33.3513613811 0, -99.0002174469 34.3416634592 0))",False,False,False,False
14SNC,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SNC_20250131T221856,0.001666,True,0.0,USA,"POLYGON Z ((-99.0002174469 34.3416634592 0, -97.8065477965 34.3358470405 0, -97.8202345469 33.3457570767 0, -99.0002149525 33.3513613811 0, -99.0002174469 34.3416634592 0))",False,False,False,False
14SND,2016-08-13,2016-08-13T17:13:02.026000+00:00,S2A_MSIL2A_20160813T171302_N0212_R112_T14SND_20210212T140248,1.840538,False,13.487,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SND,2017-03-21,2017-03-21T17:12:51.026000+00:00,S2A_MSIL2A_20170321T171251_N0212_R112_T14SND_20210209T002959,52.817178,True,0.0,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SND,2018-06-24,2018-06-24T17:08:51.024000+00:00,S2A_MSIL2A_20180624T170851_N0212_R112_T14SND_20201012T015122,75.183883,False,0.0,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SND,2019-01-30,2019-01-30T17:15:41.024000+00:00,S2A_MSIL2A_20190130T171541_N0212_R112_T14SND_20201008T055506,0.173105,True,0.0,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SND,2020-10-21,2020-10-21T17:13:51.024000+00:00,S2A_MSIL2A_20201021T171351_N0212_R112_T14SND_20201023T011542,6.004427,False,0.0,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SND,2022-12-15,2022-12-15T17:17:19.024000+00:00,S2B_MSIL2A_20221215T171719_N0400_R112_T14SND_20221216T113123,0.001742,False,0.0,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SND,2024-02-03,2024-02-03T17:15:21.024000+00:00,S2A_MSIL2A_20240203T171521_N0510_R112_T14SND_20240203T222938,11.24343,False,52.329,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SND,2024-05-31,2024-05-31T17:18:59.024000+00:00,S2B_MSIL2A_20240531T171859_N0510_R012_T14SND_20240531T222338,6.948775,True,0.0,USA,"POLYGON Z ((-99.0002198262 35.2430777118 0, -97.7934932745 35.2370638902 0, -97.807801811 34.2471243765 0, -99.0002172184 34.2529215885 0, -99.0002198262 35.2430777118 0))",False,False,False,False
14SNE,2018-11-29,2018-11-29T17:26:49.024000+00:00,S2B_MSIL2A_20181129T172649_N0212_R012_T14SNE_20201008T224949,1.95048,False,29.876,USA,"POLYGON Z ((-99.0002223149 36.1448984131 0, -97.7798378311 36.138682727 0, -97.7947962466 35.148895712 0, -99.0002195887 35.1548900323 0, -99.0002223149 36.1448984131 0))",False,False,False,False
14SNE,2021-12-05,2021-12-05T17:17:11.024000+00:00,S2A_MSIL2A_20211205T171711_N0300_R112_T14SNE_20211206T014748,0.5067,False,4.329,USA,"POLYGON Z ((-99.0002223149 36.1448984131 0, -97.7798378311 36.138682727 0, -97.7947962466 35.148895712 0, -99.0002195887 35.1548900323 0, -99.0002223149 36.1448984131 0))",False,False,False,False
14SNE,2023-02-03,2023-02-03T17:15:19.024000+00:00,S2B_MSIL2A_20230203T171519_N0400_R112_T14SNE_20230204T160943,0.003823,False,4.901,USA,"POLYGON Z ((-99.0002223149 36.1448984131 0, -97.7798378311 36.138682727 0, -97.7947962466 35.148895712 0, -99.0002195887 35.1548900323 0, -99.0002223149 36.1448984131 0))",False,False,False,False
14SNE,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SNE_20250131T221856,0.007019,False,30.089,USA,"POLYGON Z ((-99.0002223149 36.1448984131 0, -97.7798378311 36.138682727 0, -97.7947962466 35.148895712 0, -99.0002195887 35.1548900323 0, -99.0002223149 36.1448984131 0))",False,False,False,False
14SNF,2018-12-21,2018-12-21T17:17:21.024000+00:00,S2A_MSIL2A_20181221T171721_N0212_R112_T14SNF_20201008T115452,7.308726,False,23.964,USA,"POLYGON Z ((-99.0002249168 37.0465830501 0, -97.76556196870001 37.0401609039 0, -97.7811999799 36.0505282155 0, -99.00022206669999 36.0567239647 0, -99.0002249168 37.0465830501 0))",False,False,False,False
14SNF,2019-12-11,2019-12-11T17:17:09.024000+00:00,S2B_MSIL2A_20191211T171709_N0212_R112_T14SNF_20201003T034543,13.70698,False,24.128,USA,"POLYGON Z ((-99.0002249168 37.0465830501 0, -97.76556196870001 37.0401609039 0, -97.7811999799 36.0505282155 0, -99.00022206669999 36.0567239647 0, -99.0002249168 37.0465830501 0))",False,False,False,False
14SNF,2022-02-16,2022-02-16T17:24:11.024000+00:00,S2A_MSIL2A_20220216T172411_N0400_R012_T14SNF_20220224T061748,4.110135,False,22.954,USA,"POLYGON Z ((-99.0002249168 37.0465830501 0, -97.76556196870001 37.0401609039 0, -97.7811999799 36.0505282155 0, -99.00022206669999 36.0567239647 0, -99.0002249168 37.0465830501 0))",False,False,False,False
14SNF,2023-03-20,2023-03-20T17:10:21.024000+00:00,S2A_MSIL2A_20230320T171021_N0509_R112_T14SNF_20230321T003951,80.935764,True,6.849,USA,"POLYGON Z ((-99.0002249168 37.0465830501 0, -97.76556196870001 37.0401609039 0, -97.7811999799 36.0505282155 0, -99.00022206669999 36.0567239647 0, -99.0002249168 37.0465830501 0))",False,False,False,False
14SNF,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SNF_20250131T221856,0.002766,False,7.715,USA,"POLYGON Z ((-99.0002249168 37.0465830501 0, -97.76556196870001 37.0401609039 0, -97.7811999799 36.0505282155 0, -99.00022206669999 36.0567239647 0, -99.0002249168 37.0465830501 0))",False,False,False,False
14SNG,2017-11-16,2017-11-16T17:16:01.026000+00:00,S2A_MSIL2A_20171116T171601_N0212_R112_T14SNG_20201014T201330,1.076593,False,43.888,USA,"POLYGON Z ((-99.0002276355 37.9475895716 0, -97.7506457084 37.9409562301 0, -97.76699475179998 36.9514794714 0, -99.0002246557 36.9578810948 0, -99.0002276355 37.9475895716 0))",False,False,False,False
14SNG,2020-03-08,2020-03-08T17:21:41.024000+00:00,S2A_MSIL2A_20200308T172141_N0212_R012_T14SNG_20200929T231044,37.041198,False,0.001,USA,"POLYGON Z ((-99.0002276355 37.9475895716 0, -97.7506457084 37.9409562301 0, -97.76699475179998 36.9514794714 0, -99.0002246557 36.9578810948 0, -99.0002276355 37.9475895716 0))",False,False,False,False
14SNG,2020-08-20,2020-08-20T17:18:59.024000+00:00,S2B_MSIL2A_20200820T171859_N0212_R012_T14SNG_20200908T084038,6.162378,True,0.001,USA,"POLYGON Z ((-99.0002276355 37.9475895716 0, -97.7506457084 37.9409562301 0, -97.76699475179998 36.9514794714 0, -99.0002246557 36.9578810948 0, -99.0002276355 37.9475895716 0))",False,False,False,False
14SNG,2022-05-22,2022-05-22T17:18:59.024000+00:00,S2B_MSIL2A_20220522T171859_N0400_R012_T14SNG_20220523T180342,0.005474,False,0.001,USA,"POLYGON Z ((-99.0002276355 37.9475895716 0, -97.7506457084 37.9409562301 0, -97.76699475179998 36.9514794714 0, -99.0002246557 36.9578810948 0, -99.0002276355 37.9475895716 0))",False,False,False,False
14SNG,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SNG_20250131T221856,0.001732,False,0.0,USA,"POLYGON Z ((-99.0002276355 37.9475895716 0, -97.7506457084 37.9409562301 0, -97.76699475179998 36.9514794714 0, -99.0002246557 36.9578810948 0, -99.0002276355 37.9475895716 0))",False,False,False,False
14SNH,2017-01-23,2017-01-23T17:26:11.026000+00:00,S2A_MSIL2A_20170123T172611_N0212_R012_T14SNH_20210207T172110,1.781534,False,0.0,USA,"POLYGON Z ((-99.0002304798 38.8489984834 0, -97.7350398852 38.8421486724 0, -97.7521345913 37.8528295029 0, -99.0002273641 37.8594419589 0, -99.0002304798 38.8489984834 0))",False,False,False,False
14SNH,2021-08-12,2021-08-12T17:08:49.024000+00:00,S2B_MSIL2A_20210812T170849_N0300_R112_T14SNH_20210813T025338,8.15023,False,63.503,USA,"POLYGON Z ((-99.0002304798 38.8489984834 0, -97.7350398852 38.8421486724 0, -97.7521345913 37.8528295029 0, -99.0002273641 37.8594419589 0, -99.0002304798 38.8489984834 0))",False,False,False,False
14SNH,2021-08-25,2021-08-25T17:18:49.024000+00:00,S2B_MSIL2A_20210825T171849_N0300_R012_T14SNH_20210826T054906,14.754716,True,0.001,USA,"POLYGON Z ((-99.0002304798 38.8489984834 0, -97.7350398852 38.8421486724 0, -97.7521345913 37.8528295029 0, -99.0002273641 37.8594419589 0, -99.0002304798 38.8489984834 0))",False,False,False,False
14SNH,2022-04-17,2022-04-17T17:19:01.024000+00:00,S2A_MSIL2A_20220417T171901_N0400_R012_T14SNH_20220418T033950,0.148745,False,0.001,USA,"POLYGON Z ((-99.0002304798 38.8489984834 0, -97.7350398852 38.8421486724 0, -97.7521345913 37.8528295029 0, -99.0002273641 37.8594419589 0, -99.0002304798 38.8489984834 0))",False,False,False,False
14SNH,2023-07-06,2023-07-06T17:18:59.024000+00:00,S2B_MSIL2A_20230706T171859_N0509_R012_T14SNH_20230706T224246,89.466405,True,0.001,USA,"POLYGON Z ((-99.0002304798 38.8489984834 0, -97.7350398852 38.8421486724 0, -97.7521345913 37.8528295029 0, -99.0002273641 37.8594419589 0, -99.0002304798 38.8489984834 0))",False,False,False,False
14SNH,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SNH_20250131T221856,0.003139,False,0.0,USA,"POLYGON Z ((-99.0002304798 38.8489984834 0, -97.7350398852 38.8421486724 0, -97.7521345913 37.8528295029 0, -99.0002273641 37.8594419589 0, -99.0002304798 38.8489984834 0))",False,False,False,False
14SPA,2016-09-22,2016-09-22T17:12:52.026000+00:00,S2A_MSIL2A_20160922T171252_N0212_R112_T14SPA_20210213T033706,14.666439,False,45.08,USA,"POLYGON Z ((-97.93512013580002 32.5328466262 0, -96.7664473221 32.5175186902 0, -96.7903481549 31.52767425620001 0, -97.9465240007 31.542427286 0, -97.93512013580002 32.5328466262 0))",False,False,False,False
14SPA,2017-11-23,2017-11-23T17:06:21.026000+00:00,S2A_MSIL2A_20171123T170621_N0212_R069_T14SPA_20201014T214714,1.209502,True,1.259,USA,"POLYGON Z ((-97.93512013580002 32.5328466262 0, -96.7664473221 32.5175186902 0, -96.7903481549 31.52767425620001 0, -97.9465240007 31.542427286 0, -97.93512013580002 32.5328466262 0))",False,False,False,False
14SPA,2019-12-23,2019-12-23T17:07:21.024000+00:00,S2A_MSIL2A_20191223T170721_N0212_R069_T14SPA_20201003T083836,2.942462,False,45.741,USA,"POLYGON Z ((-97.93512013580002 32.5328466262 0, -96.7664473221 32.5175186902 0, -96.7903481549 31.52767425620001 0, -97.9465240007 31.542427286 0, -97.93512013580002 32.5328466262 0))",False,False,False,False
14SPA,2022-01-26,2022-01-26T17:05:49.024000+00:00,S2B_MSIL2A_20220126T170549_N0400_R069_T14SPA_20220212T034137,0.000705,False,44.993,USA,"POLYGON Z ((-97.93512013580002 32.5328466262 0, -96.7664473221 32.5175186902 0, -96.7903481549 31.52767425620001 0, -97.9465240007 31.542427286 0, -97.93512013580002 32.5328466262 0))",False,False,False,False
14SPA,2024-02-18,2024-02-18T17:13:49.024000+00:00,S2B_MSIL2A_20240218T171349_N0510_R112_T14SPA_20240218T221327,0.879539,False,1.847,USA,"POLYGON Z ((-97.93512013580002 32.5328466262 0, -96.7664473221 32.5175186902 0, -96.7903481549 31.52767425620001 0, -97.9465240007 31.542427286 0, -97.93512013580002 32.5328466262 0))",False,False,False,False
14SPB,2016-12-11,2016-12-11T17:17:12.026000+00:00,S2A_MSIL2A_20161211T171712_N0212_R112_T14SPB_20210213T200026,70.043453,False,0.0,USA,"POLYGON Z ((-97.92423373570001 33.4349091884 0, -96.7436315804 33.4190467071 0, -96.76862412 32.4293591611 0, -97.9361587687 32.4446353942 0, -97.92423373570001 33.4349091884 0))",False,False,False,False
14SPB,2019-04-15,2019-04-15T17:08:59.024000+00:00,S2B_MSIL2A_20190415T170859_N0212_R112_T14SPB_20201007T023543,9.710876,False,62.543,USA,"POLYGON Z ((-97.92423373570001 33.4349091884 0, -96.7436315804 33.4190467071 0, -96.76862412 32.4293591611 0, -97.9361587687 32.4446353942 0, -97.92423373570001 33.4349091884 0))",False,False,False,False
14SPB,2021-10-13,2021-10-13T17:02:51.024000+00:00,S2A_MSIL2A_20211013T170251_N0300_R069_T14SPB_20211014T081051,90.189886,True,0.001,USA,"POLYGON Z ((-97.92423373570001 33.4349091884 0, -96.7436315804 33.4190467071 0, -96.76862412 32.4293591611 0, -97.9361587687 32.4446353942 0, -97.92423373570001 33.4349091884 0))",False,False,False,False
14SPB,2022-05-06,2022-05-06T16:58:39.024000+00:00,S2B_MSIL2A_20220506T165839_N0400_R069_T14SPB_20220507T185506,0.063913,False,63.389,USA,"POLYGON Z ((-97.92423373570001 33.4349091884 0, -96.7436315804 33.4190467071 0, -96.76862412 32.4293591611 0, -97.9361587687 32.4446353942 0, -97.92423373570001 33.4349091884 0))",False,False,False,False
14SPB,2023-08-22,2023-08-22T17:08:59.024000+00:00,S2B_MSIL2A_20230822T170859_N0509_R112_T14SPB_20230823T171207,6.692197,True,0.001,USA,"POLYGON Z ((-97.92423373570001 33.4349091884 0, -96.7436315804 33.4190467071 0, -96.76862412 32.4293591611 0, -97.9361587687 32.4446353942 0, -97.92423373570001 33.4349091884 0))",False,False,False,False
14SPB,2024-02-13,2024-02-13T17:14:21.024000+00:00,S2A_MSIL2A_20240213T171421_N0510_R112_T14SPB_20240214T000753,0.002535,False,62.913,USA,"POLYGON Z ((-97.92423373570001 33.4349091884 0, -96.7436315804 33.4190467071 0, -96.76862412 32.4293591611 0, -97.9361587687 32.4446353942 0, -97.92423373570001 33.4349091884 0))",False,False,False,False
14SPB,2024-09-07,2024-09-07T16:58:51.024000+00:00,S2A_MSIL2A_20240907T165851_N0511_R069_T14SPB_20240907T234745,0.009541,True,0.0,USA,"POLYGON Z ((-97.92423373570001 33.4349091884 0, -96.7436315804 33.4190467071 0, -96.76862412 32.4293591611 0, -97.9361587687 32.4446353942 0, -97.92423373570001 33.4349091884 0))",False,False,False,False
14SPC,2017-05-27,2017-05-27T17:03:11.026000+00:00,S2A_MSIL2A_20170527T170311_N0212_R069_T14SPC_20210209T183455,41.985119,False,81.596,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPC,2017-10-22,2017-10-22T17:13:39.027000+00:00,S2B_MSIL2A_20171022T171339_N0212_R112_T14SPC_20201015T013959,0.094485,True,0.001,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPC,2020-06-18,2020-06-18T17:08:49.024000+00:00,S2B_MSIL2A_20200618T170849_N0212_R112_T14SPC_20200823T061252,38.82727,False,92.221,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPC,2020-10-13,2020-10-13T17:01:59.024000+00:00,S2B_MSIL2A_20201013T170159_N0212_R069_T14SPC_20201028T152039,0.089782,True,0.001,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPC,2022-06-30,2022-06-30T16:59:01.024000+00:00,S2A_MSIL2A_20220630T165901_N0400_R069_T14SPC_20220701T083352,1.12094,False,80.67,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPC,2023-10-06,2023-10-06T17:12:01.024000+00:00,S2A_MSIL2A_20231006T171201_N0509_R112_T14SPC_20231007T005125,0.002468,True,0.001,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPC,2025-01-23,2025-01-23T17:15:19.024000+00:00,S2B_MSIL2A_20250123T171519_N0511_R112_T14SPC_20250123T223654,0.056821,False,81.59,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPC,2025-01-30,2025-01-30T17:04:49.024000+00:00,S2B_MSIL2A_20250130T170449_N0511_R069_T14SPC_20250130T223653,91.708171,True,0.0,USA,"POLYGON Z ((-97.9128515066 34.3368370866 0, -96.7197772708 34.3204291115 0, -96.7459076226 33.3309012795 0, -97.92531974799999 33.3467110196 0, -97.9128515066 34.3368370866 0))",False,False,False,False
14SPD,2017-12-11,2017-12-11T17:17:09.027000+00:00,S2B_MSIL2A_20171211T171709_N0212_R112_T14SPD_20201014T133039,0.338887,False,0.0,USA,"POLYGON Z ((-97.90095918760001 35.2380875354 0, -96.6948545929 35.2211228306 0, -96.7221713707 34.2317573471 0, -97.9139938791 34.2481111535 0, -97.90095918760001 35.2380875354 0))",False,False,False,False
14SPD,2019-03-31,2019-03-31T17:09:01.024000+00:00,S2A_MSIL2A_20190331T170901_N0212_R112_T14SPD_20201007T124534,7.437054,False,0.001,USA,"POLYGON Z ((-97.90095918760001 35.2380875354 0, -96.6948545929 35.2211228306 0, -96.7221713707 34.2317573471 0, -97.9139938791 34.2481111535 0, -97.90095918760001 35.2380875354 0))",False,False,False,False
14SPD,2021-05-04,2021-05-04T17:08:49.024000+00:00,S2B_MSIL2A_20210504T170849_N0212_R112_T14SPD_20210505T052442,59.25652,False,0.001,USA,"POLYGON Z ((-97.90095918760001 35.2380875354 0, -96.6948545929 35.2211228306 0, -96.7221713707 34.2317573471 0, -97.9139938791 34.2481111535 0, -97.90095918760001 35.2380875354 0))",False,False,False,False
14SPD,2023-01-19,2023-01-19T17:16:31.024000+00:00,S2A_MSIL2A_20230119T171631_N0400_R112_T14SPD_20230121T141139,0.53399,False,0.001,USA,"POLYGON Z ((-97.90095918760001 35.2380875354 0, -96.6948545929 35.2211228306 0, -96.7221713707 34.2317573471 0, -97.9139938791 34.2481111535 0, -97.90095918760001 35.2380875354 0))",False,False,False,False
14SPD,2023-08-17,2023-08-17T17:09:01.024000+00:00,S2A_MSIL2A_20230817T170901_N0509_R112_T14SPD_20230818T023725,0.000196,False,0.001,USA,"POLYGON Z ((-97.90095918760001 35.2380875354 0, -96.6948545929 35.2211228306 0, -96.7221713707 34.2317573471 0, -97.9139938791 34.2481111535 0, -97.90095918760001 35.2380875354 0))",False,False,False,False
14SPE,2017-03-01,2017-03-01T17:12:51.026000+00:00,S2A_MSIL2A_20170301T171251_N0212_R112_T14SPE_20210208T183841,0.354813,False,0.0,USA,"POLYGON Z ((-97.8885194247 36.1397407305 0, -96.668785361 36.1222067278 0, -96.6973420977 35.1330063316 0, -97.9021461612 35.149916038 0, -97.8885194247 36.1397407305 0))",False,False,False,False
14SPE,2021-07-28,2021-07-28T17:08:51.024000+00:00,S2A_MSIL2A_20210728T170851_N0300_R112_T14SPE_20210729T080558,15.575222,False,0.0,USA,"POLYGON Z ((-97.8885194247 36.1397407305 0, -96.668785361 36.1222067278 0, -96.6973420977 35.1330063316 0, -97.9021461612 35.149916038 0, -97.8885194247 36.1397407305 0))",False,False,False,False
14SPE,2023-09-06,2023-09-06T17:08:51.024000+00:00,S2A_MSIL2A_20230906T170851_N0509_R112_T14SPE_20230907T014620,0.702536,False,0.0,USA,"POLYGON Z ((-97.8885194247 36.1397407305 0, -96.668785361 36.1222067278 0, -96.6973420977 35.1330063316 0, -97.9021461612 35.149916038 0, -97.8885194247 36.1397407305 0))",False,False,False,False
14SPE,2025-01-23,2025-01-23T17:15:19.024000+00:00,S2B_MSIL2A_20250123T171519_N0511_R112_T14SPE_20250123T211421,5.611823,False,0.0,USA,"POLYGON Z ((-97.8885194247 36.1397407305 0, -96.668785361 36.1222067278 0, -96.6973420977 35.1330063316 0, -97.9021461612 35.149916038 0, -97.8885194247 36.1397407305 0))",False,False,False,False
14SPE,2025-01-28,2025-01-28T17:16:21.025000+00:00,S2C_MSIL2A_20250128T171621_N0511_R112_T14SPE_20250128T211711,46.816507,True,0.0,USA,"POLYGON Z ((-97.8885194247 36.1397407305 0, -96.668785361 36.1222067278 0, -96.6973420977 35.1330063316 0, -97.9021461612 35.149916038 0, -97.8885194247 36.1397407305 0))",False,False,False,False
14SPF,2018-11-16,2018-11-16T17:15:59.024000+00:00,S2B_MSIL2A_20181116T171559_N0212_R112_T14SPF_20201008T191245,0.055169,False,0.0,USA,"POLYGON Z ((-97.87551445270002 37.0412540476 0, -96.6415324537 37.0231378021 0, -96.6713857705 36.0341050484 0, -97.8897603087 36.0515828257 0, -97.87551445270002 37.0412540476 0))",False,False,False,False
14SPF,2020-01-23,2020-01-23T17:26:19.024000+00:00,S2B_MSIL2A_20200123T172619_N0212_R012_T14SPF_20201002T080731,0.037605,False,94.861,USA,"POLYGON Z ((-97.87551445270002 37.0412540476 0, -96.6415324537 37.0231378021 0, -96.6713857705 36.0341050484 0, -97.8897603087 36.0515828257 0, -97.87551445270002 37.0412540476 0))",False,False,False,False
14SPF,2021-10-11,2021-10-11T17:11:39.024000+00:00,S2B_MSIL2A_20211011T171139_N0300_R112_T14SPF_20211012T004103,0.047691,True,0.0,USA,"POLYGON Z ((-97.87551445270002 37.0412540476 0, -96.6415324537 37.0231378021 0, -96.6713857705 36.0341050484 0, -97.8897603087 36.0515828257 0, -97.87551445270002 37.0412540476 0))",False,False,False,False
14SPF,2022-11-05,2022-11-05T17:15:09.024000+00:00,S2B_MSIL2A_20221105T171509_N0400_R112_T14SPF_20221106T170941,2.489768,False,0.0,USA,"POLYGON Z ((-97.87551445270002 37.0412540476 0, -96.6415324537 37.0231378021 0, -96.6713857705 36.0341050484 0, -97.8897603087 36.0515828257 0, -97.87551445270002 37.0412540476 0))",False,False,False,False
14SPF,2023-02-08,2023-02-08T17:14:51.024000+00:00,S2A_MSIL2A_20230208T171451_N0400_R112_T14SPF_20230209T122348,96.231747,True,0.0,USA,"POLYGON Z ((-97.87551445270002 37.0412540476 0, -96.6415324537 37.0231378021 0, -96.6713857705 36.0341050484 0, -97.8897603087 36.0515828257 0, -97.87551445270002 37.0412540476 0))",False,False,False,False
14SPF,2024-09-10,2024-09-10T17:09:01.024000+00:00,S2A_MSIL2A_20240910T170901_N0511_R112_T14SPF_20240911T000605,0.030524,False,0.0,USA,"POLYGON Z ((-97.87551445270002 37.0412540476 0, -96.6415324537 37.0231378021 0, -96.6713857705 36.0341050484 0, -97.8897603087 36.0515828257 0, -97.87551445270002 37.0412540476 0))",False,False,False,False
14SPG,2016-05-25,2016-05-25T17:13:02.027000+00:00,S2A_MSIL2A_20160525T171302_N0212_R112_T14SPG_20210211T141546,51.039816,False,0.0,USA,"POLYGON Z ((-97.8619260681 37.9420853198 0, -96.61305784250001 37.923373495 0, -96.6442676305 36.9345107528 0, -97.87681968520002 36.9525691221 0, -97.8619260681 37.9420853198 0))",False,False,False,False
14SPG,2021-04-14,2021-04-14T17:08:49.024000+00:00,S2B_MSIL2A_20210414T170849_N0212_R112_T14SPG_20210415T180128,31.92127,False,0.001,USA,"POLYGON Z ((-97.8619260681 37.9420853198 0, -96.61305784250001 37.923373495 0, -96.6442676305 36.9345107528 0, -97.87681968520002 36.9525691221 0, -97.8619260681 37.9420853198 0))",False,False,False,False
14SPG,2023-11-05,2023-11-05T17:15:11.024000+00:00,S2A_MSIL2A_20231105T171511_N0509_R112_T14SPG_20231105T233816,0.894572,False,0.0,USA,"POLYGON Z ((-97.8619260681 37.9420853198 0, -96.61305784250001 37.923373495 0, -96.6442676305 36.9345107528 0, -97.87681968520002 36.9525691221 0, -97.8619260681 37.9420853198 0))",False,False,False,False
14SPG,2024-06-17,2024-06-17T17:08:49.024000+00:00,S2B_MSIL2A_20240617T170849_N0510_R112_T14SPG_20240617T223242,5.068039,False,75.385,USA,"POLYGON Z ((-97.8619260681 37.9420853198 0, -96.61305784250001 37.923373495 0, -96.6442676305 36.9345107528 0, -97.87681968520002 36.9525691221 0, -97.8619260681 37.9420853198 0))",False,False,False,False
14SPG,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SPG_20250131T221856,0.004471,True,0.0,USA,"POLYGON Z ((-97.8619260681 37.9420853198 0, -96.61305784250001 37.923373495 0, -96.6442676305 36.9345107528 0, -97.87681968520002 36.9525691221 0, -97.8619260681 37.9420853198 0))",False,False,False,False
14SQA,2016-05-05,2016-05-05T17:13:02.027000+00:00,S2A_MSIL2A_20160505T171302_N0212_R112_T14SQA_20210211T085103,1.033687,False,0.0,USA,"POLYGON Z ((-96.871141153 32.5193348717 0, -95.70353549609999 32.4941417267 0, -95.73876891529999 31.5051737443 0, -96.8939237565 31.5294223274 0, -96.871141153 32.5193348717 0))",False,False,False,False
