emit_id,geometry,cloud_cover,centroid_x,centroid_y,cluster,region,fold
EMIT_L1B_RAD_001_20230216T194307_2304713_006,"POLYGON ((-104.9425354 43.5270157, -105.2906647 42.8208466, -104.3934326 42.3785324, -104.0453033 43.0847015, -104.9425354 43.5270157))",44,,,,USA,train
EMIT_L1B_RAD_001_20230218T181042_2304912_004,"POLYGON ((-81.9468155 37.1623917, -82.4158096 36.5104828, -81.6659927 35.9710541, -81.1969986 36.622963, -81.9468155 37.1623917))",13,,,,USA,train
EMIT_L1B_RAD_001_20230219T172222_2305011_002,"POLYGON ((-79.3126755 39.5385475, -79.7450027 38.8615303, -78.9247971 38.3377724, -78.4924698 39.0147896, -79.3126755 39.5385475))",14,,,,USA,train
EMIT_L1B_RAD_001_20230219T185448_2305012_009,"POLYGON ((-104.449173 40.4799767, -104.8633881 39.7948189, -104.0129089 39.2806587, -103.5986938 39.9658165, -104.449173 40.4799767))",39,,,,USA,train
EMIT_L1B_RAD_001_20230219T185500_2305012_010,"POLYGON ((-103.6916504 40.0245438, -104.1131134 39.3442078, -103.276001 38.8256302, -102.854538 39.5059662, -103.6916504 40.0245438))",34,,,,USA,train
EMIT_L1B_RAD_001_20230219T185535_2305012_013,"POLYGON ((-101.4769058 38.6248817, -101.9232407 37.9583244, -101.1304092 37.4274178, -100.6840744 38.0939751, -101.4769058 38.6248817))",20,,,,USA,train
EMIT_L1B_RAD_001_20230219T202939_2305013_002,"POLYGON ((-120.7079086 35.5434837, -121.1989365 34.9092598, -120.4920883 34.3620033, -120.0010605 34.9962273, -120.7079086 35.5434837))",47,,,,USA,train
EMIT_L1B_RAD_001_20230223T172043_2305411_005,"POLYGON ((-104.2432327 40.4620705, -104.6579056 39.7765388, -103.8070602 39.2618752, -103.3923874 39.9474068, -104.2432327 40.4620705))",18,,,,USA,train
EMIT_L1B_RAD_001_20230223T172055_2305411_006,"POLYGON ((-103.4856491 40.0061302, -103.9082413 39.3252144, -103.0714035 38.8058586, -102.6488113 39.4867744, -103.4856491 40.0061302))",10,,,,USA,train
EMIT_L1B_RAD_001_20230223T172130_2305411_009,"POLYGON ((-101.2723694 38.6051216, -101.7192688 37.9379234, -100.9264679 37.4068871, -100.4795685 38.0740852, -101.2723694 38.6051216))",5,,,,USA,train
EMIT_L1B_RAD_001_20230223T172142_2305411_010,"POLYGON ((-100.5547943 38.1277351, -101.0094757 37.4655037, -100.231308 36.9312248, -99.7766266 37.5934563, -100.5547943 38.1277351))",3,,,,USA,train
EMIT_L1B_RAD_001_20230223T172154_2305411_011,"POLYGON ((-99.8470459 37.645443, -100.3094177 36.9881935, -99.0466003 36.0998039, -98.5842285 36.7570534, -99.8470459 37.645443))",4,,,,USA,train
EMIT_L1B_RAD_001_20230226T163446_2305711_004,"POLYGON ((-104.9455414 37.5144997, -105.4249725 36.8555412, -104.7085266 36.3342781, -104.2290955 36.9932365, -104.9455414 37.5144997))",27,,,,USA,train
EMIT_L1B_RAD_001_20230226T163522_2305711_007,"POLYGON ((-102.8787994 35.976429, -103.3791351 35.3353233, -102.6975708 34.8034172, -102.1972351 35.4445229, -102.8787994 35.976429))",3,,,,USA,train
EMIT_L1B_RAD_001_20230326T204224_2308514_007,"POLYGON ((-81.168396 38.0114174, -82.0397491 37.4109917, -81.5839539 36.7495308, -80.7126007 37.3499565, -81.168396 38.0114174))",21,,,,USA,train
EMIT_L1B_RAD_001_20230326T204236_2308514_008,"POLYGON ((-80.4537048 38.4900818, -81.3384399 37.8947601, -80.8901062 37.2284775, -80.0053711 37.8237991, -80.4537048 38.4900818))",5,,,,USA,train
EMIT_L1B_RAD_001_20230326T204300_2308514_010,"POLYGON ((-78.9911194 39.4329529, -79.9101257 38.8467102, -79.479187 38.1711655, -78.5601807 38.7574081, -78.9911194 39.4329529))",4,,,,USA,train
EMIT_L1B_RAD_001_20230327T212630_2308614_015,"POLYGON ((-104.6585236 33.5737724, -105.3953247 32.9547997, -104.8826447 32.3445244, -104.1458435 32.9634972, -104.6585236 33.5737724))",11,,,,USA,train
EMIT_L1B_RAD_001_20230327T212642_2308614_016,"POLYGON ((-104.0204315 34.0933151, -104.775589 33.4748611, -104.2706299 32.858284, -103.5154724 33.476738, -104.0204315 34.0933151))",7,,,,USA,train
EMIT_L1B_RAD_001_20230327T212717_2308614_019,"POLYGON ((-102.0646133 35.6248817, -102.8592606 35.0121651, -102.3706589 34.3784904, -101.5760117 34.9912071, -102.0646133 35.6248817))",12,,,,USA,train
EMIT_L1B_RAD_001_20230327T212729_2308614_020,"POLYGON ((-101.396286 36.1260414, -102.2049255 35.5161095, -101.7224274 34.8764229, -100.9137878 35.4863548, -101.396286 36.1260414))",42,,,,USA,train
EMIT_L1B_RAD_001_20230327T212753_2308614_022,"POLYGON ((-100.0311584 37.116581, -100.8694763 36.5116692, -100.3997498 35.8606911, -99.5614319 36.4656029, -100.0311584 37.116581))",46,,,,USA,train
EMIT_L1B_RAD_001_20230327T212805_2308614_023,"POLYGON ((-98.7547607 38.0030251, -100.1913605 37.0075035, -99.7333069 36.3465004, -98.2967072 37.3420219, -98.7547607 38.0030251))",50,,,,USA,train
EMIT_L1B_RAD_001_20230328T203934_2308714_013,"POLYGON ((-98.0934372 34.0232582, -98.8455734 33.4039955, -98.337944 32.7874489, -97.5858078 33.4067116, -98.0934372 34.0232582))",23,,,,USA,train
EMIT_L1B_RAD_001_20230328T203946_2308714_014,"POLYGON ((-96.9962311 34.8962021, -98.2198486 33.9241867, -97.7225037 33.2981186, -96.4988861 34.270134, -96.9962311 34.8962021))",4,,,,USA,train
EMIT_L1B_RAD_001_20230330T190441_2308913_002,"POLYGON ((-86.8634033 33.2001915, -88.0246429 32.216938, -87.5089111 31.6078377, -86.3476715 32.5910912, -86.8634033 33.2001915))",2,,,,USA,train
EMIT_L1B_RAD_001_20230330T190623_2308913_005,"POLYGON ((-81.6597977 37.2003212, -82.5016098 36.5971794, -82.0341873 35.9448051, -81.1923752 36.5479469, -81.6597977 37.2003212))",9,,,,USA,train
EMIT_L1B_RAD_001_20230330T190635_2308913_006,"POLYGON ((-80.9600143 37.6870728, -81.8189468 37.0871811, -81.3595352 36.4293823, -80.5006027 37.029274, -80.9600143 37.6870728))",7,,,,USA,train
EMIT_L1B_RAD_001_20230331T195100_2309013_015,"POLYGON ((-104.3963776 33.3343811, -105.1215363 32.7159576, -104.6029816 32.1078949, -103.8778229 32.7263184, -104.3963776 33.3343811))",11,,,,USA,train
EMIT_L1B_RAD_001_20230331T195112_2309013_016,"POLYGON ((-103.759285 33.8610878, -104.4995956 33.2447166, -103.9882584 32.6305504, -103.2479477 33.2469215, -103.759285 33.8610878))",3,,,,USA,train
EMIT_L1B_RAD_001_20230331T195147_2309013_019,"POLYGON ((-101.8037109 35.4184456, -102.5829163 34.8068962, -102.0869293 34.1749382, -101.307724 34.7864876, -101.8037109 35.4184456))",9,,,,USA,train
EMIT_L1B_RAD_001_20230331T195159_2309013_020,"POLYGON ((-101.1340714 35.9296913, -101.9271317 35.3207054, -101.4372787 34.6827965, -100.6442184 35.2917824, -101.1340714 35.9296913))",4,,,,USA,train
EMIT_L1B_RAD_001_20230331T195211_2309013_021,"POLYGON ((-100.4530945 36.4368172, -101.2627869 35.8307838, -100.7808228 35.1868477, -99.9711304 35.792881, -100.4530945 36.4368172))",31,,,,USA,train
EMIT_L1B_RAD_001_20230401T190334_2309113_012,"POLYGON ((-100.7928238 31.4025536, -101.7488174 30.5391808, -101.2170181 29.9503212, -100.2610245 30.813694, -100.7928238 31.4025536))",46,,,,USA,train
EMIT_L1B_RAD_001_20230401T190429_2309113_013,"POLYGON ((-98.1970673 33.6302795, -98.9387817 33.0099564, -98.4255524 32.3962936, -97.6838379 33.0166168, -98.1970673 33.6302795))",4,,,,USA,train
EMIT_L1B_RAD_001_20230401T190441_2309113_014,"POLYGON ((-97.1109161 34.5084839, -98.3195801 33.5332413, -97.8164215 32.9096527, -96.6077576 33.8848953, -97.1109161 34.5084839))",6,,,,USA,train
EMIT_L1B_RAD_001_20230401T203803_2309114_003,"POLYGON ((-119.55793 35.4150734, -120.3487167 34.7993126, -119.8561935 34.1668053, -119.0654068 34.7825661, -119.55793 35.4150734))",18,,,,USA,train
EMIT_L1B_RAD_001_20230402T195226_2309213_013,"POLYGON ((-109.3156891 38.4631538, -110.19664 37.867466, -109.7471313 37.2027016, -108.8661804 37.7983894, -109.3156891 38.4631538))",29,,,,USA,train
EMIT_L1B_RAD_001_20230402T195238_2309213_014,"POLYGON ((-108.5928802 38.9381599, -109.4881592 38.3452568, -109.0447998 37.6758003, -108.1495209 38.2687035, -108.5928802 38.9381599))",35,,,,USA,train
EMIT_L1B_RAD_001_20230402T195337_2309213_019,"POLYGON ((-104.8145828 41.2284927, -105.7948227 40.6638947, -105.3957901 39.9711227, -104.4155502 40.5357208, -104.8145828 41.2284927))",33,,,,USA,train
EMIT_L1B_RAD_001_20230403T190509_2309313_017,"POLYGON ((-104.8527679 37.4266739, -105.7025299 36.8243179, -105.2397308 36.1714172, -104.3899689 36.7737732, -104.8527679 37.4266739))",30,,,,USA,train
EMIT_L1B_RAD_001_20230403T190521_2309313_018,"POLYGON ((-104.1531372 37.9126778, -105.0142822 37.3135262, -104.5556793 36.6543694, -103.6945343 37.253521, -104.1531372 37.9126778))",1,,,,USA,train
EMIT_L1B_RAD_001_20230403T190544_2309313_020,"POLYGON ((-102.71772 38.8682747, -103.6136703 38.2763939, -103.1708908 37.6061363, -102.2749405 38.1980171, -102.71772 38.8682747))",3,,,,USA,train
EMIT_L1B_RAD_001_20230403T190556_2309313_021,"POLYGON ((-101.9864349 39.3384438, -102.8971252 38.7502632, -102.460968 38.074955, -101.5502777 38.6631355, -101.9864349 39.3384438))",1,,,,USA,train
EMIT_L1B_RAD_001_20230403T190608_2309313_022,"POLYGON ((-101.2434692 39.8032494, -102.1709137 39.2200966, -101.7430573 38.5396461, -100.8156128 39.1227989, -101.2434692 39.8032494))",0,,,,USA,train
EMIT_L1B_RAD_001_20230404T181630_2309412_015,"POLYGON ((-104.6868362 32.9480782, -105.4100571 32.3268776, -104.8901291 31.7215691, -104.1669083 32.3427696, -104.6868362 32.9480782))",1,,,,USA,train
EMIT_L1B_RAD_001_20230404T181642_2309412_016,"POLYGON ((-104.0617676 33.4710617, -104.7982941 32.8510513, -104.2838287 32.2398987, -103.5473022 32.8599091, -104.0617676 33.4710617))",20,,,,USA,train
EMIT_L1B_RAD_001_20230404T181654_2309412_017,"POLYGON ((-103.4275894 33.9898949, -104.1788559 33.3712807, -103.670845 32.7543221, -102.9195786 33.3729362, -103.4275894 33.9898949))",36,,,,USA,train
EMIT_L1B_RAD_001_20230404T181805_2309412_023,"POLYGON ((-98.8801575 37.4224663, -100.290329 36.4173088, -99.8225098 35.7609901, -98.4123383 36.7661476, -98.8801575 37.4224663))",45,,,,USA,train
EMIT_L1B_RAD_001_20230405T172854_2309512_012,"POLYGON ((-100.2355652 31.6200428, -101.4473267 30.5322437, -100.915863 29.9402065, -99.7041016 31.0280056, -100.2355652 31.6200428))",3,,,,USA,train
EMIT_L1B_RAD_001_20230405T190323_2309513_003,"POLYGON ((-119.2208557 35.4149933, -120.0108795 34.8005829, -119.5181122 34.1669769, -118.7280884 34.7813873, -119.2208557 35.4149933))",8,,,,USA,train
EMIT_L1B_RAD_001_20230406T181743_2309612_014,"POLYGON ((-108.9563522 38.4530296, -109.839241 37.8577614, -109.3864059 37.1861382, -108.5035172 37.7814064, -108.9563522 38.4530296))",33,,,,USA,train
EMIT_L1B_RAD_001_20230406T181854_2309612_020,"POLYGON ((-104.460022 41.2162704, -105.4411926 40.6508026, -105.0374756 39.9503021, -104.0563049 40.51577, -104.460022 41.2162704))",14,,,,USA,train
EMIT_L1B_RAD_001_20230406T181906_2309612_021,"POLYGON ((-103.6753845 41.656765, -104.6718445 41.0960121, -104.2750397 40.3908882, -103.2785797 40.9516411, -103.6753845 41.656765))",4,,,,USA,train
EMIT_L1B_RAD_001_20230406T181918_2309612_022,"POLYGON ((-102.876915 42.0910492, -103.8922653 41.5373917, -103.5053329 40.8277893, -102.4899826 41.3814468, -102.876915 42.0910492))",1,,,,USA,train
EMIT_L1B_RAD_001_20230407T173012_2309712_019,"POLYGON ((-104.8036041 37.1733513, -105.6451263 36.5684166, -105.1732025 35.9119301, -104.3316803 36.5168648, -104.8036041 37.1733513))",38,,,,USA,train
EMIT_L1B_RAD_001_20230407T173024_2309712_020,"POLYGON ((-104.1087799 37.6611862, -104.9624481 37.0590591, -104.4948578 36.3961411, -103.6411896 36.9982681, -104.1087799 37.6611862))",3,,,,USA,train
EMIT_L1B_RAD_001_20230407T173048_2309712_022,"POLYGON ((-102.6817398 38.621357, -103.5717239 38.0267525, -103.1211624 37.3523827, -102.2311783 37.9469872, -102.6817398 38.621357))",3,,,,USA,train
EMIT_L1B_RAD_001_20230407T173100_2309712_023,"POLYGON ((-101.9553604 39.0936241, -102.859993 38.5027809, -102.4162369 37.8233528, -101.5116043 38.414196, -101.9553604 39.0936241))",1,,,,USA,train
EMIT_L1B_RAD_001_20230415T222321_2310515_002,"POLYGON ((-122.6394196 39.7543411, -123.0688629 39.0730743, -122.2414703 38.5515213, -121.812027 39.2327881, -122.6394196 39.7543411))",6,,,,USA,train
EMIT_L1B_RAD_001_20230415T222333_2310515_003,"POLYGON ((-121.8978043 39.2899742, -122.3348007 38.6133461, -121.5200119 38.0871239, -121.0830154 38.763752, -121.8978043 39.2899742))",17,,,,USA,train
EMIT_L1B_RAD_001_20230417T204858_2310714_011,"POLYGON ((-109.9345627 39.4037437, -110.3688278 38.7276268, -109.5515213 38.2026787, -109.1172562 38.8787956, -109.9345627 39.4037437))",6,,,,USA,train
EMIT_L1B_RAD_001_20230417T204909_2310714_012,"POLYGON ((-109.1972656 38.9330902, -109.6398468 38.2634888, -108.8389282 37.734108, -108.396347 38.4037094, -109.1972656 38.9330902))",23,,,,USA,train
EMIT_L1B_RAD_001_20230418T200217_2310813_011,"POLYGON ((-101.5090179 37.8707199, -101.9681244 37.21064, -101.1984406 36.6752853, -100.7393341 37.3353653, -101.5090179 37.8707199))",33,,,,USA,train
EMIT_L1B_RAD_001_20230418T200229_2310813_012,"POLYGON ((-100.8056793 37.385643, -101.2722626 36.7305603, -100.51651 36.1922684, -100.0499268 36.8473511, -100.8056793 37.385643))",3,,,,USA,train
EMIT_L1B_RAD_001_20230418T200240_2310813_013,"POLYGON ((-100.1112823 36.895153, -100.5848541 36.2457161, -99.8434601 35.7050972, -99.3698883 36.3545341, -100.1112823 36.895153))",8,,,,USA,train
EMIT_L1B_RAD_001_20230418T200252_2310813_014,"POLYGON ((-99.4276199 36.4002838, -99.9070969 35.7563782, -99.1783218 35.2137222, -98.6988449 35.8576279, -99.4276199 36.4002838))",2,,,,USA,train
EMIT_L1B_RAD_001_20230418T200304_2310813_015,"POLYGON ((-98.7545624 35.9009819, -99.2382965 35.2626228, -98.2562714 34.5184669, -97.7725372 35.156826, -98.7545624 35.9009819))",41,,,,USA,train
EMIT_L1B_RAD_001_20230421T191212_2311113_013,"POLYGON ((-109.5584412 39.6446686, -109.9880829 38.9636688, -109.160675 38.441658, -108.7310333 39.1226578, -109.5584412 39.6446686))",29,,,,USA,train
EMIT_L1B_RAD_001_20230421T191224_2311113_014,"POLYGON ((-108.8128586 39.1765976, -109.2505569 38.5022583, -108.4422684 37.977623, -108.00457 38.6519623, -108.8128586 39.1765976))",42,,,,USA,train
EMIT_L1B_RAD_001_20230421T191423_2311113_022,"POLYGON ((-101.9024048 34.2221146, -102.408783 33.6017838, -101.735733 33.0523682, -101.2293549 33.672699, -101.9024048 34.2221146))",8,,,,USA,train
EMIT_L1B_RAD_001_20230421T191435_2311113_023,"POLYGON ((-101.2634354 33.7054291, -101.7758255 33.0905991, -101.1157455 32.5404968, -100.6033554 33.1553268, -101.2634354 33.7054291))",1,,,,USA,train
EMIT_L1B_RAD_001_20230422T182508_2311212_014,"POLYGON ((-101.919693 38.6941872, -102.3669281 38.0230446, -101.571167 37.4927635, -101.1239319 38.1639061, -101.919693 38.6941872))",44,,,,USA,train
EMIT_L1B_RAD_001_20230422T182827_2311212_018,"POLYGON ((-91.0141907 30.1096153, -91.5531006 29.5341721, -90.9608154 28.9794884, -90.4219055 29.5549316, -91.0141907 30.1096153))",27,,,,USA,train
EMIT_L1B_RAD_001_20230422T195924_2311213_002,"POLYGON ((-120.4982681 35.1207123, -120.9952011 34.4887314, -120.2985001 33.9409103, -119.8015671 34.5728912, -120.4982681 35.1207123))",40,,,,USA,train
EMIT_L1B_RAD_001_20230423T173527_2311312_006,"POLYGON ((-104.4519424 43.5808144, -104.8042679 42.8609581, -103.841301 42.3896523, -103.4889755 43.1095085, -104.4519424 43.5808144))",45,,,,USA,train
EMIT_L1B_RAD_001_20230424T182522_2311412_026,"POLYGON ((-104.9445877 32.4471207, -105.4674606 31.8479614, -104.8349533 31.2959747, -104.3120804 31.895134, -104.9445877 32.4471207))",12,,,,USA,train
EMIT_L1B_RAD_001_20230424T182533_2311412_027,"POLYGON ((-104.3346024 31.9179344, -104.8616104 31.3244667, -104.2395096 30.7720451, -103.7125015 31.3655128, -104.3346024 31.9179344))",5,,,,USA,train
EMIT_L1B_RAD_001_20230424T182545_2311412_028,"POLYGON ((-103.7311707 31.3846588, -104.2619171 30.7972374, -103.6503601 30.2446861, -103.1196136 30.8321075, -103.7311707 31.3846588))",2,,,,USA,train
EMIT_L1B_RAD_001_20230424T182557_2311412_029,"POLYGON ((-103.1390839 30.8482933, -103.6703339 30.2672386, -103.0653687 29.714119, -102.5341187 30.2951736, -103.1390839 30.8482933))",29,,,,USA,train
EMIT_L1B_RAD_001_20230426T182140_2311612_005,"POLYGON ((-120.3449478 35.7694855, -120.8349991 35.1300354, -120.1222153 34.5837936, -119.632164 35.2232437, -120.3449478 35.7694855))",10,,,,USA,train
EMIT_L1B_RAD_001_20230426T182152_2311612_006,"POLYGON ((-119.6786652 35.2638321, -120.17659 34.6309357, -119.4783478 34.081604, -118.980423 34.7145004, -119.6786652 35.2638321))",40,,,,USA,train
EMIT_L1B_RAD_001_20230429T155734_2311910_003,"POLYGON ((-105.1265717 38.1377831, -105.5832977 37.473629, -104.8075867 36.9401817, -104.3508606 37.6043358, -105.1265717 38.1377831))",38,,,,USA,train
EMIT_L1B_RAD_001_20230429T155746_2311910_004,"POLYGON ((-104.4177704 37.6552544, -104.8818665 36.996563, -104.1204071 36.4600487, -103.656311 37.1187401, -104.4177704 37.6552544))",18,,,,USA,train
EMIT_L1B_RAD_001_20230429T155810_2311910_006,"POLYGON ((-103.0327759 36.6769638, -103.5096741 36.028389, -102.7735748 35.4871368, -102.2966766 36.1357117, -103.0327759 36.6769638))",4,,,,USA,train
EMIT_L1B_RAD_001_20230429T155821_2311910_007,"POLYGON ((-102.3533096 36.1807175, -102.8366318 35.5374069, -102.1136246 34.9942169, -101.6303024 35.6375275, -102.3533096 36.1807175))",6,,,,USA,train
EMIT_L1B_RAD_001_20230429T155833_2311910_008,"POLYGON ((-101.6819916 35.6795082, -102.1716461 35.042057, -100.9723969 34.1208534, -100.4827423 34.7583046, -101.6819916 35.6795082))",6,,,,USA,train
EMIT_L1B_RAD_001_20230528T220432_2314815_005,"POLYGON ((-119.2961731 35.9455795, -120.0994415 35.3340912, -119.6174469 34.700943, -118.8141785 35.3124313, -119.2961731 35.9455795))",26,,,,USA,train
EMIT_L1B_RAD_001_20230529T211800_2314914_015,"POLYGON ((-109.3343201 38.6156006, -110.2208252 38.0218353, -109.7789154 37.3620529, -108.8924103 37.9558182, -109.3343201 38.6156006))",13,,,,USA,train
EMIT_L1B_RAD_001_20230529T211812_2314914_016,"POLYGON ((-108.6032639 39.0889282, -109.5097122 38.4996796, -109.0776901 37.8351059, -108.1712418 38.4243546, -108.6032639 39.0889282))",45,,,,USA,train
EMIT_L1B_RAD_001_20230604T180205_2315512_015,"POLYGON ((-104.0902023 32.3590431, -104.7991562 31.7372475, -104.2818985 31.1474876, -103.5729446 31.7692833, -104.0902023 32.3590431))",12,,,,USA,train
EMIT_L1B_RAD_001_20230604T180217_2315512_016,"POLYGON ((-103.4718018 32.8869209, -104.1947632 32.2657738, -103.6829834 31.6701012, -102.960022 32.2912483, -103.4718018 32.8869209))",27,,,,USA,train
EMIT_L1B_RAD_001_20230606T180116_2315712_013,"POLYGON ((-108.5445862 37.5608559, -109.3994293 36.9600029, -108.9445496 36.3128471, -108.0897064 36.9137001, -108.5445862 37.5608559))",26,,,,USA,train
EMIT_L1B_RAD_001_20230606T180224_2315712_017,"POLYGON ((-104.3518982 40.2727585, -105.2935333 39.6960831, -104.879425 39.0199051, -103.9377899 39.5965805, -104.3518982 40.2727585))",22,,,,USA,train
EMIT_L1B_RAD_001_20230606T180236_2315712_018,"POLYGON ((-103.5861053 40.7264633, -104.5459747 40.154892, -104.1404724 39.4739227, -103.180603 40.0454941, -103.5861053 40.7264633))",29,,,,USA,train
EMIT_L1B_RAD_001_20230606T180248_2315712_019,"POLYGON ((-102.8101959 41.1740379, -103.7871704 40.6084709, -103.3903351 39.9229698, -102.4133606 40.4885368, -102.8101959 41.1740379))",42,,,,USA,train
EMIT_L1B_RAD_001_20230606T180300_2315712_020,"POLYGON ((-102.0230026 41.6164055, -103.017128 41.0558739, -102.6279831 40.3657188, -101.6338577 40.9262505, -102.0230026 41.6164055))",21,,,,USA,train
EMIT_L1B_RAD_001_20230607T171341_2315811_021,"POLYGON ((-101.3092957 38.2463074, -102.1873779 37.651329, -101.7430573 36.9955902, -100.864975 37.5905685, -101.3092957 38.2463074))",6,,,,USA,train
EMIT_L1B_RAD_001_20230607T171353_2315811_022,"POLYGON ((-100.591217 38.7235641, -101.4812317 38.1311111, -101.0411987 37.4700699, -100.1511841 38.0625229, -100.591217 38.7235641))",23,,,,USA,train
EMIT_L1B_RAD_001_20230608T162310_2315911_013,"POLYGON ((-103.8255768 31.5090065, -104.5170593 30.8839684, -103.9915924 30.302639, -103.3001099 30.9276772, -103.8255768 31.5090065))",1,,,,USA,train
EMIT_L1B_RAD_001_20230608T162322_2315911_014,"POLYGON ((-103.2194138 32.0436096, -103.9231033 31.4191132, -103.4016647 30.8315582, -102.6979752 31.4560547, -103.2194138 32.0436096))",19,,,,USA,train
EMIT_L1B_RAD_001_20230608T162358_2315911_017,"POLYGON ((-101.3521881 33.6253548, -102.0948029 33.0042763, -101.5890808 32.3995857, -100.8464661 33.0206642, -101.3521881 33.6253548))",2,,,,USA,train
EMIT_L1B_RAD_001_20230610T162306_2316111_014,"POLYGON ((-104.8287048 39.131855, -105.7333069 38.5454597, -105.3034058 37.8822746, -104.3988037 38.4686699, -104.8287048 39.131855))",29,,,,USA,train
EMIT_L1B_RAD_001_20230610T162330_2316111_016,"POLYGON ((-103.3409348 40.062027, -104.2771988 39.4832993, -103.8606644 38.8094177, -102.9244003 39.3881454, -103.3409348 40.062027))",0,,,,USA,train
EMIT_L1B_RAD_001_20230610T162342_2316111_017,"POLYGON ((-102.5805206 40.5181961, -103.5333557 39.9445114, -103.124649 39.2656784, -102.171814 39.8393631, -102.5805206 40.5181961))",12,,,,USA,train
EMIT_L1B_RAD_001_20230610T162353_2316111_018,"POLYGON ((-101.8089981 40.9688721, -102.7784805 40.400528, -102.3777237 39.7169189, -101.4082413 40.2852631, -101.8089981 40.9688721))",48,,,,USA,train
EMIT_L1B_RAD_001_20230611T153405_2316210_004,"POLYGON ((-102.3692474 36.5483932, -103.1907806 35.9417191, -102.7206573 35.3050995, -101.8991241 35.9117737, -102.3692474 36.5483932))",37,,,,USA,train
EMIT_L1B_RAD_001_20230611T153417_2316210_005,"POLYGON ((-101.6828766 37.0425301, -102.5181427 36.4383965, -102.0535278 35.7960243, -101.2182617 36.4001579, -101.6828766 37.0425301))",2,,,,USA,train
EMIT_L1B_RAD_001_20230611T170801_2316211_002,"POLYGON ((-121.8591309 39.3320122, -122.768219 38.7452202, -122.336731 38.076725, -121.4276428 38.663517, -121.8591309 39.3320122))",34,,,,USA,train
EMIT_L1B_RAD_001_20230611T170813_2316211_003,"POLYGON ((-121.1119537 39.798275, -122.0415344 39.215374, -121.6199036 38.5429802, -120.6903229 39.1258812, -121.1119537 39.798275))",12,,,,USA,train
EMIT_L1B_RAD_001_20230612T162103_2316311_006,"POLYGON ((-110.8603516 42.102726, -112.5953369 41.1449928, -112.2118073 40.4502144, -110.4768219 41.4079475, -110.8603516 42.102726))",49,,,,USA,train
EMIT_L1B_RAD_001_20230613T220353_2316414_024,"POLYGON ((-101.9643631 35.7720528, -102.4444046 35.1452446, -101.7325363 34.6000557, -101.2524948 35.2268639, -101.9643631 35.7720528))",39,,,,USA,train
EMIT_L1B_RAD_001_20230614T211321_2316514_004,"POLYGON ((-104.9073792 41.7240143, -105.2922211 41.0366287, -104.4002533 40.5372467, -104.0154114 41.2246323, -104.9073792 41.7240143))",43,,,,USA,train
EMIT_L1B_RAD_001_20230614T211333_2316514_005,"POLYGON ((-104.1201706 41.2847519, -104.5120316 40.6008148, -103.6317978 40.096489, -103.2399368 40.780426, -104.1201706 41.2847519))",23,,,,USA,train
EMIT_L1B_RAD_001_20230614T211345_2316514_006,"POLYGON ((-103.3396301 40.8393364, -103.741394 40.1592674, -102.8777008 39.6490288, -102.4759369 40.3290977, -103.3396301 40.8393364))",30,,,,USA,train
EMIT_L1B_RAD_001_20230614T224827_2316515_005,"POLYGON ((-119.9242325 36.249691, -120.3996353 35.616581, -119.6764145 35.0734978, -119.2010117 35.7066078, -119.9242325 36.249691))",11,,,,USA,train
EMIT_L1B_RAD_001_20230614T224838_2316515_006,"POLYGON ((-119.2513809 35.748539, -119.733223 35.1210289, -119.0219345 34.5748558, -118.5400925 35.2023659, -119.2513809 35.748539))",23,,,,USA,train
EMIT_L1B_RAD_001_20230616T211355_2316714_026,"POLYGON ((-103.4208984 33.0527763, -103.9321289 32.4516029, -103.2841492 31.9005699, -102.7729187 32.5017433, -103.4208984 33.0527763))",47,,,,USA,train
EMIT_L1B_RAD_001_20230616T211443_2316714_030,"POLYGON ((-100.9874039 30.9312515, -101.5187454 30.3518982, -100.9151077 29.7982979, -100.3837662 30.3776512, -100.9874039 30.9312515))",31,,,,USA,train
EMIT_L1B_RAD_001_20230617T202516_2316813_019,"POLYGON ((-101.1410065 36.0845566, -101.6218872 35.4491196, -100.9033661 34.905365, -100.4224854 35.540802, -101.1410065 36.0845566))",15,,,,USA,train
EMIT_L1B_RAD_001_20230617T202528_2316813_020,"POLYGON ((-100.4739685 35.5825958, -100.9591675 34.9525452, -99.9082642 34.1432495, -99.4230652 34.7733002, -100.4739685 35.5825958))",47,,,,USA,train
EMIT_L1B_RAD_001_20230620T193457_2317113_014,"POLYGON ((-108.2724152 37.4816437, -108.7321014 36.8333511, -107.9736938 36.295578, -107.5140076 36.9438705, -108.2724152 37.4816437))",2,,,,USA,train
EMIT_L1B_RAD_001_20230620T193509_2317113_015,"POLYGON ((-107.5769501 36.9915237, -108.0426941 36.3490906, -107.297699 35.8089981, -106.831955 36.4514313, -107.5769501 36.9915237))",1,,,,USA,train
EMIT_L1B_RAD_001_20230620T193521_2317113_016,"POLYGON ((-106.8907089 36.4972839, -107.3628769 35.8602829, -106.6316299 35.3182678, -106.159462 35.9552689, -106.8907089 36.4972839))",4,,,,USA,train
EMIT_L1B_RAD_001_20230622T175609_2317312_003,"POLYGON ((-110.5236893 45.4111977, -110.8302383 44.6905098, -109.1873856 43.9917183, -108.8808365 44.7124062, -110.5236893 45.4111977))",15,,,,USA,train
